participant_id,age,sex,site
sub-NDARXY337ZH9,17.668491,1,SI
sub-NDARYB563VRT,16.141341,0,SI
sub-NDARYH110YV9,15.155257999999998,1,SI
sub-NDARYH480GTD,9.472051,0,SI
sub-NDARYH996DA9,8.781428,1,SI
sub-NDARYJ536MCR,8.633583999999999,1,SI
sub-NDARYL272HDW,10.561715,1,SI
sub-NDARYL438DCK,12.765571,1,SI
sub-NDARYM257RR6,16.322039,0,SI
sub-NDARYM695TZY,15.546657000000002,1,SI
sub-NDARYM832PX3,7.048253999999999,0,SI
sub-NDARYN484LLR,14.296029999999998,1,SI
sub-NDARYP495KFK,11.949121,0,SI
sub-NDARYU290HJ3,13.545402,1,SI
sub-NDARYU323ZDJ,8.096851,0,SI
sub-NDARYU620RH9,7.615102999999999,0,SI
sub-NDARYW903VN8,12.373602,1,SI
sub-NDARYX530MZU,17.381587,0,SI
sub-NDARYY218AGA,20.820328,0,SI
sub-NDARYZ408VWW,16.121606,0,SI
sub-NDARZB377WZJ,17.30219,1,SI
sub-NDARZD991YLG,15.251083,0,SI
sub-NDARZE542ZVH,12.40965,1,SI
sub-NDARZF288FB7,16.965434,0,SI
sub-NDARZF949WTW,8.354322999999999,0,SI
sub-NDARZG263HRK,10.925849,0,SI
sub-NDARZG623FYX,6.7663699999999976,1,SI
sub-NDARZH517ZVK,8.111225,0,SI
sub-NDARZH629NVF,7.992927000000001,1,SI
sub-NDARZJ414CAA,18.39676,1,SI
sub-NDARZP564MHU,20.910107,1,SI
sub-NDARZR567HWG,13.260552,0,SI
sub-NDARZT772PU4,17.707278,0,SI
sub-NDARZV766YXP,10.788272,1,SI
sub-NDARZW013RUH,6.011407,0,SI
sub-NDARAA948VFH,7.982660000000001,0,RU
sub-NDARAD224CRB,8.48323,1,RU
sub-NDARAD232HVV,12.942961,1,RU
sub-NDARAD774HAZ,11.929956,1,RU
sub-NDARAE012DGA,6.927903,1,RU
sub-NDARAE358VBE,10.988364,1,RU
sub-NDARAG340ERT,10.725872,1,RU
sub-NDARAH304ED7,11.286675,0,RU
sub-NDARAH503YG1,7.013347,1,RU
sub-NDARAH948UF0,11.582249,1,RU
sub-NDARAJ689BVN,5.487793,0,RU
sub-NDARAM675UR8,5.548482,0,RU
sub-NDARAN814UPR,8.940679,0,RU
sub-NDARAP176AD1,9.198151,1,RU
sub-NDARAP964VDB,11.229066,1,RU
sub-NDARAT358XM9,9.14271,1,RU
sub-NDARAT581NDH,19.207734,0,RU
sub-NDARAV610EY3,11.68355,1,RU
sub-NDARAV820UEP,7.599247,1,RU
sub-NDARAW179AYF,11.771845,1,RU
sub-NDARAX272ZJL,12.58704,1,RU
sub-NDARAX283MAK,9.183892,0,RU
sub-NDARAX358NB5,8.13039,1,RU
sub-NDARAY283AU1,14.963951000000002,1,RU
sub-NDARBC240LNC,13.696326,1,RU
sub-NDARBC734UVY,5.775723999999999,0,RU
sub-NDARBE123PWH,8.674652,0,RU
sub-NDARBE641DGZ,6.553274,0,RU
sub-NDARBF176LPM,10.898357,1,RU
sub-NDARBF805EHN,17.277663,1,RU
sub-NDARBG574KF4,5.830595,1,RU
sub-NDARBH133TK6,16.940109,1,RU
sub-NDARBH133TK6,16.940109,1,RU
sub-NDARBH228RDW,8.828542,0,RU
sub-NDARBJ482HJL,11.020876,1,RU
sub-NDARBJ674TVU,8.226214,1,RU
sub-NDARBL444FBA,9.436344,1,RU
sub-NDARBL935ZUA,10.377595,1,RU
sub-NDARBM173BJG,11.056582,1,RU
sub-NDARBM839WR5,9.400296,1,RU
sub-NDARBR740NKV,16.258955,0,RU
sub-NDARBT607PZL,17.310403,1,RU
sub-NDARBU928LV0,8.803331,0,RU
sub-NDARBV059CGE,8.385124000000001,0,RU
sub-NDARBV577EE0,10.966689,0,RU
sub-NDARBV680AA8,13.458247,0,RU
sub-NDARBW403EVZ,6.289984,1,RU
sub-NDARBX121UM9,9.33493,1,RU
sub-NDARBX974XDR,12.765229,1,RU
sub-NDARCA153NKE,6.747205,0,RU
sub-NDARCA690EBC,12.283709,1,RU
sub-NDARCA740UC8,13.419803,1,RU
sub-NDARCD357CZR,7.040497,1,RU
sub-NDARCE721YB5,6.682067,1,RU
sub-NDARCG037CX4,7.620692999999997,1,RU
sub-NDARCG073GZ6,9.854665,1,RU
sub-NDARCH001CN2,10.112594,1,RU
sub-NDARCJ363KLE,16.009354000000002,0,RU
sub-NDARCJ475WJP,5.219484,0,RU
sub-NDARCK647MU6,11.549395,1,RU
sub-NDARCL016NHB,11.177503,0,RU
sub-NDARCL105LUE,5.061259,0,RU
sub-NDARCL590LPD,12.042208,1,RU
sub-NDARCM135DVC,7.7903259999999985,0,RU
sub-NDARCN669XPR,9.688341,1,RU
sub-NDARCR499NE4,7.182637,1,RU
sub-NDARCU118LMX,9.222792,0,RU
sub-NDARCU417HRA,7.445471,1,RU
sub-NDARCU865PBV,10.865046,1,RU
sub-NDARCV154DB9,18.832648,1,RU
sub-NDARCW611MK5,10.427446,1,RU
sub-NDARCW933FD5,11.333675,0,RU
sub-NDARCW946WNE,11.108487,0,RU
sub-NDARCW963FP9,13.747889,0,RU
sub-NDARCX053GU5,6.922427000000001,0,RU
sub-NDARCY178KJP,7.598675999999997,1,RU
sub-NDARCZ915NC1,10.345197,1,RU
sub-NDARCZ947WU5,9.36459,0,RU
sub-NDARDA665DRH,8.532739999999999,1,RU
sub-NDARDB146NWY,6.333789,1,RU
sub-NDARDC704GKW,7.574492,1,RU
sub-NDARDD531EP2,8.335272,1,RU
sub-NDARDE294HNX,8.535021,1,RU
sub-NDARDF373ZDW,10.172256,1,RU
sub-NDARDF568GL5,7.853524,0,RU
sub-NDARDH270YR5,8.630846,0,RU
sub-NDARDL291DN4,8.371205999999999,1,RU
sub-NDARDL511UND,10.200205,1,RU
sub-NDARDM118LR6,10.361168,1,RU
sub-NDARDN489EXJ,13.895847,1,RU
sub-NDARDR067YMC,10.758384,0,RU
sub-NDARDR458MR7,5.041409,0,RU
sub-NDARDT499DWP,15.987451,1,RU
sub-NDARDU986RBM,9.925963,1,RU
sub-NDARDW416KWZ,7.355007,1,RU
sub-NDARDX872VH6,7.878392999999999,0,RU
sub-NDARDY150ZP9,12.40349,1,RU
sub-NDARDZ010EDH,7.785535,0,RU
sub-NDARDZ058NZN,6.561031,1,RU
sub-NDARDZ528DLZ,10.454711,1,RU
sub-NDARDZ627XFA,7.944216,0,RU
sub-NDAREB093GH6,9.37075,0,RU
sub-NDAREC277JCP,9.216746,1,RU
sub-NDAREC480KFA,10.476157,1,RU
sub-NDAREC648WEL,11.180355,1,RU
sub-NDAREC964CRA,8.360369,0,RU
sub-NDAREF164ZUJ,7.82375,0,RU
sub-NDAREF389RY2,5.55624,0,RU
sub-NDAREF624KJN,7.99555,1,RU
sub-NDAREF893ZM8,12.59263,1,RU
sub-NDAREG561ML5,16.581564999999998,0,RU
sub-NDAREG590BNY,5.832762000000002,0,RU
sub-NDAREK801BPB,7.4018929999999985,1,RU
sub-NDAREM703YFD,5.189368,1,RU
sub-NDAREM731BYM,11.850673,1,RU
sub-NDAREM887YY8,5.3625370000000006,1,RU
sub-NDAREN519BLJ,7.029089,0,RU
sub-NDAREN667YTZ,12.291352,1,RU
sub-NDARER970AEF,15.747091,1,RU
sub-NDAREU551GPC,9.413871,0,RU
sub-NDAREV527ZRF,11.787702,0,RU
sub-NDAREV617HAP,8.546543,1,RU
sub-NDAREW671HZW,7.708189999999999,0,RU
sub-NDAREX065KJU,11.751996,1,RU
sub-NDAREY778CR9,10.375313,1,RU
sub-NDARFA402LMW,11.306297,1,RU
sub-NDARFA860RPD,13.827401,1,RU
sub-NDARFB908HVX,8.256331,1,RU
sub-NDARFD822TY5,5.690851,1,RU
sub-NDARFE163HVN,12.650011,1,RU
sub-NDARFF644ZGD,9.959274,1,RU
sub-NDARFK027LB0,10.599361,1,RU
sub-NDARFK477WX9,10.405658,1,RU
sub-NDARFK610GY5,10.520419,1,RU
sub-NDARFM328XW4,16.469427,1,RU
sub-NDARFM948RTJ,19.89984,1,RU
sub-NDARFR095UJK,5.4522010000000005,1,RU
sub-NDARFR108JNB,7.1394020000000005,0,RU
sub-NDARFR820KFF,10.632215,1,RU
sub-NDARFT964EU8,11.103011,1,RU
sub-NDARFV780ABD,9.356947,1,RU
sub-NDARFW578RU9,8.526808,1,RU
sub-NDARFW972KFQ,12.439653,1,RU
sub-NDARFX710UZA,8.984485000000003,1,RU
sub-NDARGA346NA7,10.465776,1,RU
sub-NDARGA507DCC,16.365845,1,RU
sub-NDARGB040MGR,15.719256,1,RU
sub-NDARGB441VVD,19.494638,0,RU
sub-NDARGD507TDZ,7.8477070000000015,1,RU
sub-NDARGE536BGD,9.427561,1,RU
sub-NDARGE946RCB,8.365274000000001,1,RU
sub-NDARGF367KVL,16.349418,1,RU
sub-NDARGG205WVN,10.640543,0,RU
sub-NDARGH074MU6,16.124914,0,RU
sub-NDARGH775KF5,10.799224,1,RU
sub-NDARGH790CEF,5.203627,1,RU
sub-NDARGJ395FKP,14.490303,1,RU
sub-NDARGK041TPB,11.552133,1,RU
sub-NDARGK736HF4,5.6608480000000005,0,RU
sub-NDARGK943RL3,15.421172,1,RU
sub-NDARGL936KTV,10.281656,1,RU
sub-NDARGT267UZR,7.661647,1,RU
sub-NDARGT551AFK,13.617043,1,RU
sub-NDARGT682ZWN,11.007871000000002,0,RU
sub-NDARGV781AMW,11.190622,1,RU
sub-NDARGW404GJL,12.48574,1,RU
sub-NDARGX443CEU,7.905314999999999,1,RU
sub-NDARGX760NYV,14.955738,1,RU
sub-NDARGY622NG6,20.366073,1,RU
sub-NDARHA387FPM,11.248916,1,RU
sub-NDARHB689WH7,7.339150999999997,0,RU
sub-NDARHB764VZ2,13.107346,1,RU
sub-NDARHC453LC1,9.03331,1,RU
sub-NDARHC462NGR,8.811658,0,RU
sub-NDARHC737MHK,7.059434,1,RU
sub-NDARHD507TEF,11.053844,1,RU
sub-NDARHF150FDY,13.673967,0,RU
sub-NDARHF351AA6,6.194729,1,RU
sub-NDARHG152GZC,17.261122,0,RU
sub-NDARHG321LLD,5.759411,1,RU
sub-NDARHJ034LDM,14.024982,1,RU
sub-NDARHJ945PV0,5.140314,1,RU
sub-NDARHK526BY1,5.219484,1,RU
sub-NDARHL164JHH,18.980492,1,RU
sub-NDARHM413HVA,10.145448,1,RU
sub-NDARHM421JUP,6.437713,0,RU
sub-NDARHN067BTE,15.029774,1,RU
sub-NDARHN158DC6,6.5856710000000005,1,RU
sub-NDARHR372GJ7,14.88193,1,RU
sub-NDARHR753ZKU,11.242642,1,RU
sub-NDARHT095YB4,6.361168,1,RU
sub-NDARHT844LZR,10.807551,1,RU
sub-NDARHU391FD7,5.534337,0,RU
sub-NDARHV527DNK,5.016997,1,RU
sub-NDARHW718DTW,13.628108,0,RU
sub-NDARHY177LY9,9.833333,1,RU
sub-NDARHZ255RA6,11.09765,1,RU
sub-NDARHZ923PAH,11.541752,0,RU
sub-NDARJ257ZU2,11.398927,1,RU
sub-NDARJA157YB3,13.061145,1,RU
sub-NDARJB027GMR,5.77812,1,RU
sub-NDARJB233RL7,9.937257,1,RU
sub-NDARJB355YHK,5.832762000000002,0,RU
sub-NDARJB366HYJ,10.096052,1,RU
sub-NDARJE686DJL,7.5905770000000015,0,RU
sub-NDARJF755DT9,10.65138,1,RU
sub-NDARJG488XHT,8.086584,0,RU
sub-NDARJG821GH3,6.5007980000000005,0,RU
sub-NDARJH367WKY,14.898243,0,RU
sub-NDARJH707GJM,9.564567,1,RU
sub-NDARJH99CWH,12.422883,1,RU
sub-NDARJK910PDK,15.93874,0,RU
sub-NDARJL303FKR,13.534907,1,RU
sub-NDARJM036PVX,9.176135,0,RU
sub-NDARJM239GN4,9.276979,1,RU
sub-NDARJM296MDW,9.901665,1,RU
sub-NDARJM828PAL,6.227697,1,RU
sub-NDARJN531EN3,9.2577,1,RU
sub-NDARJP146GT9,8.089322,0,RU
sub-NDARJT523MV7,5.98882,1,RU
sub-NDARJT588ZAX,7.83185,1,RU
sub-NDARJV268PNW,9.769678,0,RU
sub-NDARJV377HG4,7.103239,0,RU
sub-NDARJX505XD6,6.744581,0,RU
sub-NDARJY033DKZ,9.1402,1,RU
sub-NDARJZ274PRQ,9.761464,1,RU
sub-NDARJZ526HN3,12.584302,1,RU
sub-NDARJZ679KXJ,13.192104999999998,0,RU
sub-NDARKA085YRG,8.206707000000002,1,RU
sub-NDARKA627LF8,9.879762,1,RU
sub-NDARKB547TCK,9.34052,0,RU
sub-NDARKC880ZHY,12.795231,0,RU
sub-NDARKD134TCX,6.309148,0,RU
sub-NDARKE604RXR,5.572667,1,RU
sub-NDARKF909WM5,11.63712,1,RU
sub-NDARKG859AGN,14.024526000000002,0,RU
sub-NDARKH298MA3,10.117499,0,RU
sub-NDARKH444AGK,6.61362,1,RU
sub-NDARKH837TB2,8.847592,0,RU
sub-NDARKJ322ELL,7.070385000000001,1,RU
sub-NDARKK564DB0,5.258156,1,RU
sub-NDARKK732JW3,19.207164,0,RU
sub-NDARKM497VKX,7.853296,1,RU
sub-NDARKM941XLL,8.398128999999999,1,RU
sub-NDARKN346XZH,8.444672,0,RU
sub-NDARKN509RP9,7.300364999999997,1,RU
sub-NDARKN848XH8,8.050877999999999,0,RU
sub-NDARKP815KPZ,6.339265,1,RU
sub-NDARKV965WLU,5.055783,1,RU
sub-NDARKW521EMY,7.021446000000001,1,RU
sub-NDARKW738AMY,8.801163,1,RU
sub-NDARKX701BJ4,17.071754000000002,1,RU
sub-NDARKY667THK,18.133926,0,RU
sub-NDARLB547HJD,16.671914,0,RU
sub-NDARLD016VCA,11.256445,0,RU
sub-NDARLD738DUM,14.331622,1,RU
sub-NDARLD978JVJ,7.177161,1,RU
sub-NDARLE417FRX,9.846908,1,RU
sub-NDARLF032LXH,14.107232000000002,1,RU
sub-NDARLF142AF5,9.161989,1,RU
sub-NDARLF709KNN,10.755304,0,RU
sub-NDARLG154ZA3,16.406342000000002,1,RU
sub-NDARLH979WFX,12.299566,1,RU
sub-NDARLJ148JH2,10.147729,1,RU
sub-NDARLJ334YD0,9.244581,1,RU
sub-NDARLJ886BFK,8.056353999999999,0,RU
sub-NDARLL720BGU,6.580196000000001,1,RU
sub-NDARLL790WLF,7.615102999999999,0,RU
sub-NDARLL914UW4,9.143394,1,RU
sub-NDARLN070VX7,11.459616,1,RU
sub-NDARLN961XGP,7.935888,0,RU
sub-NDARLP246NT6,10.28793,0,RU
sub-NDARLP624GFH,6.57472,1,RU
sub-NDARLR030EW6,14.233059,1,RU
sub-NDARLR620FW6,10.271275,0,RU
sub-NDARLU111UYF,9.17294,1,RU
sub-NDARLU606ZDD,5.712297,1,RU
sub-NDARLX836EHJ,7.037303,1,RU
sub-NDARLY483UNZ,15.473304999999998,0,RU
sub-NDARLY585ZVN,11.070385,1,RU
sub-NDARMA449JDZ,16.346109,0,RU
sub-NDARMD575AXD,6.054528,1,RU
sub-NDARME100GK1,9.490531,0,RU
sub-NDARME736MN8,8.946269000000003,0,RU
sub-NDARMG196KV4,12.552019,1,RU
sub-NDARMH249AWF,15.229637,1,RU
sub-NDARMH559LKK,7.434976,1,RU
sub-NDARMH559LKK,7.434976,1,RU
sub-NDARMH559LKK,7.434976,1,RU
sub-NDARMH559LKK,7.434976,1,RU
sub-NDARMJ334ZK3,7.068103999999999,1,RU
sub-NDARMJ495DE0,9.939995,1,RU
sub-NDARMJ849UKD,10.931211,1,RU
sub-NDARML406ZB8,8.091489,1,RU
sub-NDARMM005DLK,17.556696,0,RU
sub-NDARMM137PT6,10.823864,0,RU
sub-NDARMM326JCB,9.723819,1,RU
sub-NDARMM951YEH,8.499543,1,RU
sub-NDARMN376BMF,13.523385,1,RU
sub-NDARMP745EAC,9.912845,1,RU
sub-NDARMR039JV5,20.998174,1,RU
sub-NDARMR277TT7,9.679443,0,RU
sub-NDARMT064WBB,8.760095,0,RU
sub-NDARMT732GKM,9.061145,1,RU
sub-NDARMT784NED,8.425393,1,RU
sub-NDARMT882AWE,17.261008,0,RU
sub-NDARMU053YEU,9.392083,1,RU
sub-NDARMV274TAY,9.99749,1,RU
sub-NDARMV718DYL,7.439995,1,RU
sub-NDARMW178UDD,8.658339,0,RU
sub-NDARMY254BGN,6.3201,0,RU
sub-NDARMY254BGN,6.3201,0,RU
sub-NDARMY456WML,11.705452,0,RU
sub-NDARNC561KDP,10.24401,1,RU
sub-NDARND348HB3,8.825347,0,RU
sub-NDARNE196LV0,9.838809,1,RU
sub-NDARNE758RD6,11.016084,1,RU
sub-NDARNF341BNN,6.49806,1,RU
sub-NDARNF994TPA,5.053159,0,RU
sub-NDARNH200DA6,14.999657,0,RU
sub-NDARNK055HVH,10.252224,1,RU
sub-NDARNK322PHW,14.906456,0,RU
sub-NDARNK329VC3,8.16872,0,RU
sub-NDARNK768THB,15.084531,1,RU
sub-NDARNL807DKC,15.974332,1,RU
sub-NDARNM783ZVV,8.53023,0,RU
sub-NDARNN218UGY,13.61978,0,RU
sub-NDARNR459MUJ,11.092744,0,RU
sub-NDARNR709MMQ,7.869723,1,RU
sub-NDARNR734JZH,11.691877,1,RU
sub-NDARNR773DL4,6.0358199999999975,1,RU
sub-NDARNT043XGH,5.929044,1,RU
sub-NDARNT541VT2,13.851813,1,RU
sub-NDARNU137XR4,7.106319,0,RU
sub-NDARNU497GTX,5.748459,0,RU
sub-NDARNV694EMG,14.616244,1,RU
sub-NDARNV694EMG,14.616244,1,RU
sub-NDARNX218UY5,5.674081,1,RU
sub-NDARNZ610KZY,12.07837,0,RU
sub-NDARNZ615UEU,9.920488,1,RU
sub-NDARNZ792HBN,6.12845,1,RU
sub-NDARNZ917TDK,5.819644,1,RU
sub-NDARPA570LBF,14.533766,0,RU
sub-NDARPC817XZ5,14.520533,0,RU
sub-NDARPD568LHV,11.029317,0,RU
sub-NDARPE056ACA,14.230321,1,RU
sub-NDARPF179GNV,10.712069,1,RU
sub-NDARPG134TF1,6.53696,1,RU
sub-NDARPG847LB8,14.966233,1,RU
sub-NDARPH844KP2,8.885352000000003,1,RU
sub-NDARPH923FN7,14.473534,1,RU
sub-NDARPK300HMV,5.247547,0,RU
sub-NDARPL201YL4,9.214579,1,RU
sub-NDARPL306LC6,9.230549,1,RU
sub-NDARPM105MKA,9.348733,1,RU
sub-NDARPP622WV4,7.240474000000002,1,RU
sub-NDARPP726XBF,11.940908,0,RU
sub-NDARPT910NEE,11.50057,1,RU
sub-NDARPU897CM5,13.671342999999998,1,RU
sub-NDARPV009TYX,6.202943,1,RU
sub-NDARPV145KGL,11.689139,0,RU
sub-NDARPV303LAX,9.049737,1,RU
sub-NDARPW577WJ7,9.942276,1,RU
sub-NDARPW635LN4,6.8819300000000005,1,RU
sub-NDARPW786GC4,9.742299,1,RU
sub-NDARPW915RGD,7.620692999999997,1,RU
sub-NDARPX155RF3,8.710244,0,RU
sub-NDARPX219TW0,15.60746,0,RU
sub-NDARRA537FWW,12.874629,1,RU
sub-NDARRA717GYV,9.463267,0,RU
sub-NDARRA767WB7,7.7903259999999985,0,RU
sub-NDARRA933RLX,14.796942,1,RU
sub-NDARRB338YZ0,8.932352,1,RU
sub-NDARRB359CRR,10.898357,1,RU
sub-NDARRB942UWU,16.075633,0,RU
sub-NDARRC016UZE,7.50616,1,RU
sub-NDARRC190NKB,6.47958,1,RU
sub-NDARRF897HB5,6.276294,1,RU
sub-NDARRG199RU4,11.207278,1,RU
sub-NDARRJ989YPA,18.339265,1,RU
sub-NDARRK213WCF,10.410905,0,RU
sub-NDARRL660CME,9.200319,0,RU
sub-NDARRL685WB7,8.209901,1,RU
sub-NDARRM122UPB,15.289869,1,RU
sub-NDARRM320RHN,17.569815,0,RU
sub-NDARRP163YRC,7.845083,0,RU
sub-NDARRP384BVX,11.758042,0,RU
sub-NDARRP818DWL,13.745151000000002,0,RU
sub-NDARRT038VG1,10.985854,1,RU
sub-NDARRV480PU1,8.910107,0,RU
sub-NDARRV837BZQ,10.054528,1,RU
sub-NDARRV941EAC,17.717773,0,RU
sub-NDARRW100AU0,7.667692999999999,1,RU
sub-NDARRW940BL6,9.351471,0,RU
sub-NDARRX819BZ0,8.124914,1,RU
sub-NDARRY268AF2,9.622518,1,RU
sub-NDARTA819MF0,6.139402,0,RU
sub-NDARTB294NF0,5.457677,0,RU
sub-NDARTB755MF5,10.096167,0,RU
sub-NDARTC652JK4,15.582819,0,RU
sub-NDARTE424BUF,5.862993,1,RU
sub-NDARTE785ZMJ,8.103011,1,RU
sub-NDARTG035JK8,11.300821,1,RU
sub-NDARTJ032FJ2,16.310631,0,RU
sub-NDARTK691PJJ,6.210472,0,RU
sub-NDARTK834FT9,16.751768,0,RU
sub-NDARTK933KL9,9.731576,1,RU
sub-NDARTK950DY5,5.041409,0,RU
sub-NDARTL336THT,8.373488,1,RU
sub-NDARTN158LRF,7.875313,0,RU
sub-NDARTN173MXV,7.714008,0,RU
sub-NDARTN487KDK,5.036048,0,RU
sub-NDARTP313AGH,9.704654,1,RU
sub-NDARTT013GUN,6.58898,0,RU
sub-NDARTT242GNN,5.274811,1,RU
sub-NDARTU777GVV,14.547798,1,RU
sub-NDARTV525XC0,9.923112,1,RU
sub-NDARTW685ENR,5.701802,1,RU
sub-NDARTW850GHU,15.336413,1,RU
sub-NDARTW855BPJ,15.316678,0,RU
sub-NDARTW889JN9,8.781428,0,RU
sub-NDARTX659HAF,16.346566,0,RU
sub-NDARTX795AKR,6.019621,1,RU
sub-NDARTY225EWV,7.850673,1,RU
sub-NDARTZ901LDK,8.253592999999999,1,RU
sub-NDARUA832MYV,16.040041,1,RU
sub-NDARUB231LHN,6.4131870000000015,0,RU
sub-NDARUC851WHU,17.739561,1,RU
sub-NDARUD776KFT,10.144992,1,RU
sub-NDARUE533XNH,16.382386,1,RU
sub-NDARUE603CHQ,8.871777,1,RU
sub-NDARUG278FNY,13.862879,1,RU
sub-NDARUG323DM3,6.5007980000000005,0,RU
sub-NDARUG492VF0,9.506958,0,RU
sub-NDARUJ779NM0,11.517111,1,RU
sub-NDARUK329RUU,14.407711,1,RU
sub-NDARUL224GN6,9.622062,1,RU
sub-NDARUL456EER,8.669176,1,RU
sub-NDARUM791WPF,20.274811,1,RU
sub-NDARUM797TFA,11.818161,1,RU
sub-NDARUP249AMD,13.093429,0,RU
sub-NDARUP908XUJ,6.317932,0,RU
sub-NDARUT018UYN,11.883983,0,RU
sub-NDARUT470BM4,14.958475,1,RU
sub-NDARUV263YB5,15.401665,0,RU
sub-NDARUW816MP3,7.09765,1,RU
sub-NDARUW904FMQ,7.732831,1,RU
sub-NDARUX216VHK,10.18104,1,RU
sub-NDARUX886JLM,7.087153999999999,1,RU
sub-NDARUZ206DRV,6.802417999999999,1,RU
sub-NDARVC310XV2,7.826488,1,RU
sub-NDARVD635FX8,6.657311999999999,1,RU
sub-NDARVD685RRJ,16.461099,0,RU
sub-NDARVG163VVN,6.539812,0,RU
sub-NDARVG597HNL,9.159251,1,RU
sub-NDARVH033CA4,8.390029,0,RU
sub-NDARVK720WZ0,13.627994,0,RU
sub-NDARVN648NN2,14.259981,0,RU
sub-NDARVP135ZGE,7.193931,0,RU
sub-NDARVP281CJ4,6.7286100000000015,1,RU
sub-NDARVT488RXJ,17.643851,1,RU
sub-NDARVU683CTN,14.72804,1,RU
sub-NDARVV199XK2,7.921857000000001,1,RU
sub-NDARVX162AZU,16.278348,1,RU
sub-NDARVY366HWJ,6.292721,1,RU
sub-NDARWA351ZE2,7.073009,0,RU
sub-NDARWA513WM2,14.610426,1,RU
sub-NDARWA544RDT,5.682295,1,RU
sub-NDARWA622HHZ,8.154574,0,RU
sub-NDARWG798MJG,13.605521,1,RU
sub-NDARWG831JJ8,13.157084,0,RU
sub-NDARWH725TXP,9.756103,1,RU
sub-NDARWJ064WYP,5.822267,0,RU
sub-NDARWJ217HDQ,7.782112,0,RU
sub-NDARWK065NJ9,10.990873,1,RU
sub-NDARWM527PRT,12.16872,1,RU
sub-NDARWM848AKP,15.032510999999998,1,RU
sub-NDARWN523GVF,10.471252,1,RU
sub-NDARWN691CG7,9.846338,1,RU
sub-NDARWP634RZL,6.093429,0,RU
sub-NDARWP954GPJ,5.3426870000000015,1,RU
sub-NDARWR678HLF,16.140885,1,RU
sub-NDARWT449PUN,10.23785,1,RU
sub-NDARWV405ZW0,10.172256,0,RU
sub-NDARWV794VM2,6.235227,1,RU
sub-NDARWW005GCU,9.165297,0,RU
sub-NDARWX338NDL,11.825918,1,RU
sub-NDARWX711LBK,6.243896,1,RU
sub-NDARWZ024UYK,9.441364,0,RU
sub-NDARXD388TTE,5.507529,1,RU
sub-NDARXD502MC1,8.171457,1,RU
sub-NDARXF203DCD,13.847022,1,RU
sub-NDARXF358XGE,6.333789,0,RU
sub-NDARXG108HK2,5.7507410000000005,0,RU
sub-NDARXG571WPL,10.681496,0,RU
sub-NDARXG646PM9,11.648528,1,RU
sub-NDARXG767MTB,12.767738,1,RU
sub-NDARXH393TMM,9.285763,0,RU
sub-NDARXH597ML1,10.917522,0,RU
sub-NDARXL023NG9,7.4374850000000015,1,RU
sub-NDARXL588FFJ,8.395391,1,RU
sub-NDARXR637JER,12.475359,0,RU
sub-NDARXR965TFK,8.319415,0,RU
sub-NDARXT256FRP,9.583846,1,RU
sub-NDARXT256FRP,9.583846,1,RU
sub-NDARXT256FRP,9.583846,1,RU
sub-NDARXT256FRP,9.583846,1,RU
sub-NDARXT256RNV,14.649098,1,RU
sub-NDARXT822TAA,10.533766,1,RU
sub-NDARXU018RGY,7.50057,1,RU
sub-NDARXU253JHC,8.455624,1,RU
sub-NDARXU715EGL,12.031371,1,RU
sub-NDARXV445NYZ,7.5718679999999985,1,RU
sub-NDARXX895FNJ,12.141227,0,RU
sub-NDARXY240WJC,9.901209,1,RU
sub-NDARXY938XY7,15.136093,1,RU
sub-NDARXZ685TU4,8.880561,0,RU
sub-NDARYA503XVQ,11.163928,1,RU
sub-NDARYA556KP8,20.803559,0,RU
sub-NDARYC594EHN,15.725188,0,RU
sub-NDARYD195BDH,7.1195520000000005,1,RU
sub-NDARYD546HCB,6.597192999999999,1,RU
sub-NDARYF135ZHU,8.619895,1,RU
sub-NDARYF338WW1,8.215149,0,RU
sub-NDARYF368WEA,19.015970000000006,1,RU
sub-NDARYF728BEP,18.202943,1,RU
sub-NDARYG391PMU,6.09879,1,RU
sub-NDARYG874EKA,16.567875,1,RU
sub-NDARYH951HH5,6.939425,1,RU
sub-NDARYJ301DYN,6.69838,0,RU
sub-NDARYJ638RTN,10.188683,0,RU
sub-NDARYL758JGG,14.58031,1,RU
sub-NDARYN254VW6,7.481519,0,RU
sub-NDARYN595JMA,9.301619,1,RU
sub-NDARYR829KD8,13.693132,0,RU
sub-NDARYR994ELB,5.252338,0,RU
sub-NDARYT155NHX,11.664955,0,RU
sub-NDARYU898ETS,8.094227,0,RU
sub-NDARYX592YYR,6.443874,0,RU
sub-NDARYX806FL1,8.398128999999999,1,RU
sub-NDARYY022HBW,11.796372,1,RU
sub-NDARYY218LU2,6.259981,1,RU
sub-NDARYY664KHF,12.272758,1,RU
sub-NDARZA694WHF,12.899269,1,RU
sub-NDARZC344VH2,11.177503,0,RU
sub-NDARZC499NVX,11.201688,1,RU
sub-NDARZD099KWW,12.757243,1,RU
sub-NDARZE850WXD,7.774469,0,RU
sub-NDARZG690NHH,10.479466,1,RU
sub-NDARZH451LRZ,9.069016,1,RU
sub-NDARZJ016GL0,10.654688,0,RU
sub-NDARZJ460RWZ,9.086014,1,RU
sub-NDARZJ603JM0,11.946954,1,RU
sub-NDARZK732FZ0,15.421172,1,RU
sub-NDARZK753WGR,18.646018,1,RU
sub-NDARZL724HAX,7.881131,1,RU
